disp_id,client_id,account_id,type,birth_number,client_district_id,account_district_id,frequency,date
5283,5283,4385,OWNER,820310,17,23,monthly issuance,931123
5284,5284,4386,OWNER,715924,51,51,weekly issuance,971129
5287,5287,4389,OWNER,710102,77,77,monthly issuance,960728
5308,5308,4405,OWNER,745709,41,41,monthly issuance,960908
5312,5312,4408,OWNER,470108,71,71,weekly issuance,940411
5313,5313,4408,DISPONENT,475116,71,71,weekly issuance,940411
5318,5318,4413,OWNER,680328,74,74,weekly issuance,940115
5319,5319,4413,DISPONENT,645923,74,74,weekly issuance,940115
5320,5320,4414,OWNER,515407,17,24,monthly issuance,930910
5321,5321,4414,DISPONENT,500201,17,24,monthly issuance,930910
5322,5322,4415,OWNER,565313,73,73,monthly issuance,950705
5323,5323,4416,OWNER,765217,14,14,monthly issuance,940212
5325,5325,4418,OWNER,705918,66,66,monthly issuance,940209
5326,5326,4418,DISPONENT,670812,66,66,monthly issuance,940209
5333,5333,4423,OWNER,675529,39,39,monthly issuance,950426
5334,5334,4424,OWNER,351229,48,48,monthly issuance,960129
5337,5337,4427,OWNER,610502,1,32,monthly issuance,930607
5338,5338,4427,DISPONENT,665525,1,32,monthly issuance,930607
5347,5347,4434,OWNER,490331,41,41,monthly issuance,941209
5352,5352,4437,OWNER,765818,40,40,monthly issuance,930924
5353,5353,4438,OWNER,675522,48,48,monthly issuance,960804
5354,5354,4439,OWNER,675105,30,30,monthly issuance,951225
5358,5358,4442,OWNER,420831,54,54,monthly issuance,960808
5362,5362,4445,OWNER,391209,47,47,monthly issuance,970807
5364,5364,4447,OWNER,640314,62,62,monthly issuance,960616
5365,5365,4447,DISPONENT,715501,62,62,monthly issuance,960616
5366,5366,4448,OWNER,715920,60,60,monthly issuance,930602
5367,5367,4448,DISPONENT,790606,60,60,monthly issuance,930602
5374,5374,4454,OWNER,471126,63,63,monthly issuance,961221
5376,5376,4456,OWNER,700123,14,14,monthly issuance,960903
5379,5379,4458,OWNER,780320,60,60,monthly issuance,960423
5384,5384,4462,OWNER,350721,73,73,weekly issuance,951227
5385,5385,4463,OWNER,740201,67,67,monthly issuance,930903
5389,5389,4467,OWNER,680831,17,17,weekly issuance,970413
5392,5392,4470,OWNER,555328,16,16,monthly issuance,931101
5393,5393,4471,OWNER,551203,4,4,weekly issuance,970609
5395,5395,4473,OWNER,620601,45,45,monthly issuance,951009
5397,5397,4475,OWNER,695730,72,72,monthly issuance,970416
5398,5398,4475,DISPONENT,670323,72,72,monthly issuance,970416
5399,5399,4476,OWNER,726227,24,24,monthly issuance,941110
5402,5402,4478,OWNER,685529,30,70,monthly issuance,930723
5404,5404,4480,OWNER,765918,58,58,monthly issuance,960819
5409,5409,4484,OWNER,480325,15,54,monthly issuance,930203
5413,5413,4488,OWNER,460410,33,33,monthly issuance,960424
5420,5420,4493,OWNER,350719,61,61,issuance after transaction,961015
5433,5433,4503,OWNER,750924,50,50,monthly issuance,950103
5441,5441,4511,OWNER,570125,18,33,monthly issuance,930926
5445,5445,4514,OWNER,520916,69,69,monthly issuance,931218
5450,5450,4519,OWNER,400828,8,8,monthly issuance,940608
5460,5460,4526,OWNER,611001,63,63,monthly issuance,931129
5461,5461,4527,OWNER,685920,9,9,monthly issuance,970601
5462,5462,4527,DISPONENT,630908,9,9,monthly issuance,970601
5468,5468,4533,OWNER,445527,68,68,monthly issuance,970803
5469,5469,4534,OWNER,795302,63,63,monthly issuance,970118
5472,5472,4537,OWNER,560510,53,53,weekly issuance,960718
5473,5473,4538,OWNER,685809,70,70,monthly issuance,950507
5478,5478,4543,OWNER,451027,33,33,monthly issuance,931008
5487,5487,4550,OWNER,475917,56,56,monthly issuance,970206
5517,5517,4576,OWNER,640313,57,27,monthly issuance,930605
5521,5521,4580,OWNER,735515,9,9,monthly issuance,940827
5526,5526,4585,OWNER,470319,27,27,monthly issuance,960608
5527,5527,4585,DISPONENT,416128,27,27,monthly issuance,960608
5530,5530,4588,OWNER,530329,12,12,monthly issuance,960827
5531,5531,4589,OWNER,790515,4,4,monthly issuance,950522
5539,5539,4596,OWNER,350605,74,74,monthly issuance,930309
5563,5563,4616,OWNER,760101,1,1,monthly issuance,970924
5565,5565,4618,OWNER,666222,3,3,monthly issuance,960721
5574,5574,4626,OWNER,705912,9,9,monthly issuance,960615
5579,5579,4631,OWNER,510216,77,77,issuance after transaction,961212
5580,5580,4631,DISPONENT,525301,77,77,issuance after transaction,961212
5606,5606,4650,OWNER,800806,4,4,monthly issuance,951015
5617,5617,4659,OWNER,585801,56,56,monthly issuance,931008
5618,5618,4660,OWNER,535322,63,63,monthly issuance,970103
5642,5642,4681,OWNER,576104,70,70,monthly issuance,950808
5684,5684,4715,OWNER,555302,8,8,monthly issuance,961028
5699,5699,4725,OWNER,501008,73,73,monthly issuance,970414
5701,5701,4727,OWNER,596122,2,2,monthly issuance,950213
5704,5704,4729,OWNER,756009,66,66,monthly issuance,970523
5722,5722,4743,OWNER,596007,64,64,monthly issuance,930505
5727,5727,4746,OWNER,530224,54,54,monthly issuance,970221
5736,5736,4753,OWNER,530516,1,1,monthly issuance,961107
5753,5753,4768,OWNER,480523,39,39,monthly issuance,960617
5760,5760,4774,OWNER,480508,66,66,monthly issuance,940114
5761,5761,4774,DISPONENT,415511,66,66,monthly issuance,940114
5774,5774,4784,OWNER,605115,46,46,monthly issuance,970808
5775,5775,4784,DISPONENT,550310,46,46,monthly issuance,970808
5788,5788,4794,OWNER,620504,72,72,monthly issuance,961218
5801,5801,4803,OWNER,796210,26,26,monthly issuance,960608
5826,5826,4825,OWNER,680909,15,15,monthly issuance,940604
5827,5827,4825,DISPONENT,755128,15,15,monthly issuance,940604
5858,5858,4851,OWNER,520717,52,52,monthly issuance,960204
5859,5859,4851,DISPONENT,455129,52,52,monthly issuance,960204
5860,5860,4852,OWNER,640422,47,47,monthly issuance,950413
5866,5866,4858,OWNER,785403,67,67,monthly issuance,970621
5873,5873,4863,OWNER,795406,5,5,monthly issuance,960312
5911,5911,4894,OWNER,351003,14,14,monthly issuance,930620
5928,5928,4907,OWNER,705910,42,42,monthly issuance,940206
5965,5965,4937,OWNER,510410,50,12,monthly issuance,930220
5977,5977,4948,OWNER,790531,43,43,monthly issuance,950729
5978,5978,4949,OWNER,445127,33,33,monthly issuance,961014
6001,6001,4969,OWNER,370501,60,60,weekly issuance,960819
6015,6015,4981,OWNER,731121,54,54,monthly issuance,960122
6033,6033,4994,OWNER,660527,1,1,weekly issuance,960111
6034,6034,4995,OWNER,390815,20,20,weekly issuance,940801
6039,6039,4999,OWNER,585703,1,1,monthly issuance,960212
6040,6040,4999,DISPONENT,630410,1,1,monthly issuance,960212
6042,6042,5001,OWNER,631012,53,53,monthly issuance,951215
6052,6052,5011,OWNER,490406,40,31,monthly issuance,930825
6067,6067,5024,OWNER,505313,70,70,monthly issuance,950820
6077,6077,5033,OWNER,805430,54,54,monthly issuance,950803
6112,6112,5063,OWNER,586228,43,43,monthly issuance,951011
6114,6114,5065,OWNER,405215,66,66,monthly issuance,930124
6115,6115,5066,OWNER,536225,13,13,weekly issuance,950827
6122,6122,5072,OWNER,685216,6,6,monthly issuance,960412
6144,6144,5092,OWNER,566219,54,74,monthly issuance,931221
6175,6175,5118,OWNER,640517,72,72,monthly issuance,950805
6178,6178,5120,OWNER,406015,1,1,monthly issuance,930621
6183,6183,5125,OWNER,631116,1,1,monthly issuance,950914
6185,6185,5126,OWNER,485305,58,58,monthly issuance,950403
6186,6186,5126,DISPONENT,520527,58,58,monthly issuance,950403
6191,6191,5129,OWNER,521224,74,68,monthly issuance,930608
6196,6196,5133,OWNER,430309,68,68,weekly issuance,961208
6235,6235,5164,OWNER,400404,5,5,monthly issuance,970513
6255,6255,5180,OWNER,465101,54,54,monthly issuance,970224
6256,6256,5180,DISPONENT,410521,54,54,monthly issuance,970224
6257,6257,5181,OWNER,425820,75,75,monthly issuance,960203
6272,6272,5194,OWNER,421010,1,1,issuance after transaction,950505
6275,6275,5196,OWNER,561230,13,13,weekly issuance,970629
6299,6299,5213,OWNER,360809,1,1,monthly issuance,950818
6301,6301,5215,OWNER,495308,55,55,monthly issuance,930701
6317,6317,5228,OWNER,575127,77,77,issuance after transaction,930623
6318,6318,5228,DISPONENT,500305,77,77,issuance after transaction,930623
6342,6342,5250,OWNER,540604,8,8,weekly issuance,960720
6349,6349,5256,OWNER,721203,72,72,issuance after transaction,931025
6359,6359,5263,OWNER,760706,64,64,monthly issuance,950714
6363,6363,5267,OWNER,736020,4,4,monthly issuance,960112
6366,6366,5269,OWNER,660221,49,49,monthly issuance,960704
6367,6367,5270,OWNER,700428,44,44,monthly issuance,930113
6383,6383,5283,OWNER,700107,15,15,monthly issuance,970918
6391,6391,5290,OWNER,520130,34,34,monthly issuance,970721
6408,6408,5305,OWNER,560629,47,47,monthly issuance,960916
6417,6417,5313,OWNER,500107,40,40,monthly issuance,930429
6422,6422,5317,OWNER,600923,28,28,monthly issuance,961020
6452,6452,5343,OWNER,420717,64,64,monthly issuance,930608
6468,6468,5357,OWNER,440223,70,70,monthly issuance,941218
6469,6469,5358,OWNER,530316,4,4,monthly issuance,950518
6473,6473,5362,OWNER,405930,76,76,weekly issuance,960906
6474,6474,5362,DISPONENT,341130,76,76,weekly issuance,960906
6478,6478,5366,OWNER,510520,3,70,monthly issuance,930809
6481,6481,5369,OWNER,586224,1,54,monthly issuance,930225
6485,6485,5372,OWNER,625521,48,48,monthly issuance,930508
6499,6499,5385,OWNER,630201,44,44,weekly issuance,930521
6501,6501,5387,OWNER,701104,1,1,monthly issuance,931005
6511,6511,5395,OWNER,530807,47,47,monthly issuance,960426
6544,6544,5422,OWNER,740804,66,66,monthly issuance,941022
6545,6545,5422,DISPONENT,785909,66,66,monthly issuance,941022
6546,6546,5423,OWNER,635822,1,15,monthly issuance,930502
6551,6551,5428,OWNER,485812,24,24,monthly issuance,930414
6552,6552,5429,OWNER,550221,71,71,monthly issuance,950922
6567,6567,5442,OWNER,786121,5,34,monthly issuance,930322
6571,6571,5445,OWNER,715324,72,72,monthly issuance,970219
6604,6604,5472,OWNER,480726,72,1,monthly issuance,930504
6610,6610,5477,OWNER,540603,57,57,monthly issuance,951217
6616,6616,5481,OWNER,530618,1,52,monthly issuance,930816
6619,6619,5483,OWNER,436218,43,13,monthly issuance,930328
6644,6644,5505,OWNER,595906,1,1,monthly issuance,960426
6691,6691,5541,OWNER,421015,43,43,monthly issuance,950324
6698,6698,5546,OWNER,525713,43,43,monthly issuance,930528
6729,6729,5572,OWNER,571227,15,15,monthly issuance,970811
6731,6731,5574,OWNER,431126,13,13,weekly issuance,940714
6749,6749,5591,OWNER,435929,9,9,monthly issuance,960316
6750,6750,5591,DISPONENT,460604,9,9,monthly issuance,960316
6753,6753,5593,OWNER,620523,15,15,monthly issuance,960227
6764,6764,5602,OWNER,440412,19,19,issuance after transaction,960710
6789,6789,5622,OWNER,790326,57,70,monthly issuance,930208
6798,6798,5628,OWNER,485803,61,61,monthly issuance,940617
6803,6803,5632,OWNER,806207,5,5,weekly issuance,941115
6804,6804,5632,DISPONENT,810607,5,5,weekly issuance,941115
6827,6827,5648,OWNER,690428,59,59,monthly issuance,970613
6829,6829,5650,OWNER,636224,10,10,issuance after transaction,950108
6844,6844,5661,OWNER,715905,53,53,monthly issuance,951220
6886,6886,5692,OWNER,425313,66,66,monthly issuance,960225
6892,6892,5698,OWNER,515322,1,1,monthly issuance,970904
6893,6893,5698,DISPONENT,440114,1,1,monthly issuance,970904
6895,6895,5700,OWNER,710624,42,42,monthly issuance,930720
6906,6906,5708,OWNER,490925,64,64,weekly issuance,971012
6922,6922,5724,OWNER,395427,14,14,issuance after transaction,950419
6924,6924,5726,OWNER,670823,17,17,issuance after transaction,960419
6936,6936,5735,OWNER,595227,52,52,monthly issuance,950125
6944,6944,5740,OWNER,700313,43,43,monthly issuance,930416
6946,6946,5742,OWNER,705129,74,74,issuance after transaction,950705
6967,6967,5758,OWNER,531217,44,44,monthly issuance,970728
6978,6978,5767,OWNER,650405,38,72,monthly issuance,930616
6987,6987,5774,OWNER,680129,1,1,monthly issuance,950608
7010,7010,5794,OWNER,670630,70,70,monthly issuance,950714
7011,7011,5794,DISPONENT,615414,70,70,monthly issuance,950714
7043,7043,5817,OWNER,400630,77,77,issuance after transaction,961210
7065,7065,5837,OWNER,715707,5,5,monthly issuance,960718
7100,7100,5868,OWNER,615923,30,44,monthly issuance,930202
7102,7102,5870,OWNER,675720,75,75,monthly issuance,970917
7112,7112,5878,OWNER,610624,76,76,monthly issuance,961119
7127,7127,5891,OWNER,570929,3,54,monthly issuance,930125
7150,7150,5912,OWNER,635916,45,45,monthly issuance,961025
7166,7166,5927,OWNER,640513,15,15,monthly issuance,931126
7186,7186,5944,OWNER,445601,27,27,monthly issuance,970606
7195,7195,5952,OWNER,620911,50,50,monthly issuance,930907
7234,7234,5984,OWNER,650804,28,11,monthly issuance,931111
7241,7241,5991,OWNER,575906,57,1,monthly issuance,931121
7286,7286,6030,OWNER,705210,47,47,monthly issuance,930824
7291,7291,6034,OWNER,406202,77,6,weekly issuance,930319
7299,7299,6040,OWNER,380916,1,1,monthly issuance,930422
7311,7311,6051,OWNER,490518,56,56,monthly issuance,930828
7324,7324,6061,OWNER,635318,1,1,monthly issuance,970308
7325,7325,6062,OWNER,750124,24,24,monthly issuance,960828
7327,7327,6064,OWNER,590522,49,49,monthly issuance,970111
7339,7339,6075,OWNER,745228,19,19,monthly issuance,960915
7348,7348,6083,OWNER,776026,6,6,weekly issuance,960919
7366,7366,6097,OWNER,735412,29,29,monthly issuance,970615
7390,7390,6118,OWNER,371104,1,1,weekly issuance,940307
7411,7411,6138,OWNER,635125,54,54,monthly issuance,970122
7412,7412,6138,DISPONENT,551017,54,54,monthly issuance,970122
7422,7422,6148,OWNER,581126,74,74,monthly issuance,931227
7423,7423,6148,DISPONENT,645908,74,74,monthly issuance,931227
7434,7434,6157,OWNER,425404,34,34,monthly issuance,961111
7435,7435,6158,OWNER,575416,67,67,monthly issuance,960513
7521,7521,6226,OWNER,605209,74,74,weekly issuance,930726
7567,7567,6265,OWNER,370315,5,5,monthly issuance,961101
7576,7576,6273,OWNER,620710,38,38,monthly issuance,930721
7586,7586,6281,OWNER,735128,56,56,monthly issuance,930608
7594,7594,6289,OWNER,495407,64,64,monthly issuance,950405
7614,7614,6306,OWNER,770305,64,64,monthly issuance,970304
7632,7632,6321,OWNER,480111,1,1,monthly issuance,940910
7672,7672,6353,OWNER,530405,26,26,monthly issuance,931126
7678,7678,6358,OWNER,620407,3,3,monthly issuance,950527
7683,7683,6363,OWNER,460401,12,74,monthly issuance,930801
7723,7723,6397,OWNER,665614,48,48,monthly issuance,950315
7724,7724,6397,DISPONENT,680223,48,48,monthly issuance,950315
7727,7727,6400,OWNER,585613,31,31,issuance after transaction,951009
7753,7753,6425,OWNER,785923,70,31,monthly issuance,930329
7765,7765,6434,OWNER,585224,1,1,monthly issuance,950508
7772,7772,6440,OWNER,766230,1,1,monthly issuance,961101
7787,7787,6453,OWNER,510710,34,34,monthly issuance,960727
7796,7796,6461,OWNER,755927,50,50,monthly issuance,960717
7797,7797,6461,DISPONENT,700730,50,50,monthly issuance,960717
7800,7800,6463,OWNER,575830,16,16,monthly issuance,950911
7814,7814,6472,OWNER,765106,61,61,monthly issuance,940208
7815,7815,6473,OWNER,465119,4,12,monthly issuance,930126
7843,7843,6495,OWNER,660511,6,6,monthly issuance,960723
7855,7855,6505,OWNER,645130,7,7,monthly issuance,970913
7862,7862,6510,OWNER,651017,74,74,monthly issuance,961218
7863,7863,6511,OWNER,590312,72,72,monthly issuance,940610
7864,7864,6512,OWNER,351214,34,34,weekly issuance,960203
7914,7914,6555,OWNER,666024,38,38,weekly issuance,930305
7959,7959,6592,OWNER,785629,1,1,monthly issuance,961020
7970,7970,6602,OWNER,671120,74,74,monthly issuance,970804
7980,7980,6609,OWNER,760808,16,16,monthly issuance,950327
8013,8013,6636,OWNER,420622,43,72,weekly issuance,930804
8030,8030,6649,OWNER,670719,1,1,monthly issuance,950708
8064,8064,6678,OWNER,666129,54,54,monthly issuance,960103
8074,8074,6686,OWNER,581007,61,61,monthly issuance,960210
8076,8076,6688,OWNER,505727,16,16,monthly issuance,960625
8089,8089,6699,OWNER,650406,35,35,monthly issuance,960608
8091,8091,6701,OWNER,710210,5,49,weekly issuance,930315
8096,8096,6706,OWNER,796102,38,38,monthly issuance,961228
8105,8105,6715,OWNER,630312,72,48,weekly issuance,930915
8130,8130,6738,OWNER,765508,62,62,monthly issuance,940728
8200,8200,6792,OWNER,445531,1,1,monthly issuance,960511
8217,8217,6806,OWNER,780802,69,1,monthly issuance,931126
8276,8276,6856,OWNER,795608,43,43,monthly issuance,950819
8287,8287,6866,OWNER,360926,14,14,monthly issuance,971002
8295,8295,6872,OWNER,515123,15,15,monthly issuance,950902
8327,8327,6897,OWNER,455831,48,48,monthly issuance,930423
8333,8333,6902,OWNER,660201,60,60,monthly issuance,961022
8342,8342,6910,OWNER,790730,76,76,monthly issuance,950404
8356,8356,6922,OWNER,690904,3,3,weekly issuance,970512
8359,8359,6924,OWNER,791206,74,74,monthly issuance,940601
8362,8362,6927,OWNER,755915,74,74,weekly issuance,951208
8366,8366,6930,OWNER,605521,41,41,monthly issuance,930908
8392,8392,6950,OWNER,665508,36,36,monthly issuance,961012
8393,8393,6950,DISPONENT,660506,36,36,monthly issuance,961012
8432,8432,6985,OWNER,685106,38,38,monthly issuance,950727
8433,8433,6985,DISPONENT,610911,38,38,monthly issuance,950727
8463,8463,7011,OWNER,470904,75,75,monthly issuance,931008
8489,8489,7033,OWNER,526227,75,75,monthly issuance,960703
8502,8502,7045,OWNER,430419,51,51,monthly issuance,961226
8506,8506,7049,OWNER,796225,69,69,monthly issuance,971012
8510,8510,7052,OWNER,470524,55,55,issuance after transaction,970717
8548,8548,7082,OWNER,455510,57,57,monthly issuance,960906
8568,8568,7099,OWNER,716203,1,1,monthly issuance,960820
8571,8571,7101,OWNER,351026,54,54,monthly issuance,960706
8598,8598,7123,OWNER,576231,46,64,issuance after transaction,930414
8610,8610,7133,OWNER,485502,55,1,monthly issuance,930917
8611,8611,7133,DISPONENT,481026,55,1,monthly issuance,930917
8615,8615,7136,OWNER,395413,12,12,weekly issuance,950409
8636,8636,7156,OWNER,416112,71,71,monthly issuance,970911
8661,8661,7176,OWNER,545511,1,1,monthly issuance,961207
8666,8666,7180,OWNER,715828,7,7,weekly issuance,970612
8667,8667,7181,OWNER,675212,77,77,issuance after transaction,960702
8670,8670,7184,OWNER,435107,5,5,monthly issuance,950619
8677,8677,7190,OWNER,550814,49,49,monthly issuance,930906
8678,8678,7190,DISPONENT,625712,49,49,monthly issuance,930906
8692,8692,7203,OWNER,535707,71,71,monthly issuance,930326
8726,8726,7231,OWNER,530810,10,10,monthly issuance,930314
8737,8737,7240,OWNER,485411,17,17,monthly issuance,960423
8738,8738,7240,DISPONENT,480710,17,17,monthly issuance,960423
8764,8764,7262,OWNER,405707,70,70,monthly issuance,960830
8777,8777,7274,OWNER,535411,11,11,monthly issuance,970928
8865,9173,7401,OWNER,450204,1,1,monthly issuance,930226
8866,9174,7401,DISPONENT,406009,1,1,monthly issuance,930226
8888,9196,7418,OWNER,395423,21,21,monthly issuance,950407
8894,9202,7424,OWNER,620209,68,68,monthly issuance,960728
8909,9217,7437,OWNER,405130,19,19,weekly issuance,970808
8918,9226,7445,OWNER,396225,64,64,monthly issuance,930318
8923,9231,7449,OWNER,725924,29,1,monthly issuance,931124
8928,9236,7454,OWNER,565507,31,4,monthly issuance,930419
8942,9250,7465,OWNER,630114,1,1,weekly issuance,961219
8965,9273,7485,OWNER,555826,39,39,monthly issuance,930728
8966,9274,7485,DISPONENT,580405,39,39,monthly issuance,930728
8968,9276,7487,OWNER,461106,4,4,monthly issuance,951001
9005,9313,7520,OWNER,605417,9,9,monthly issuance,960329
9008,9316,7523,OWNER,586026,63,63,monthly issuance,940829
9032,9340,7542,OWNER,670822,54,54,monthly issuance,960516
9038,9346,7546,OWNER,721210,43,43,monthly issuance,940903
9054,9362,7559,OWNER,735719,56,56,monthly issuance,970524
9058,9366,7562,OWNER,750626,72,72,weekly issuance,950117
9062,9370,7565,OWNER,751220,59,59,monthly issuance,960402
